"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"198","Convex Decrease","60%",2005,0.608870435668871,0.365051819417529,0.460295870518296,"median"
"199","Convex Decrease","60%",2006,0.606549199904795,0.36095037124498,0.459219495299433,"median"
"200","Convex Decrease","60%",2007,0.599867156508954,0.353306294017147,0.450913841874916,"median"
"201","Convex Decrease","60%",2008,0.594280500367762,0.347817083868357,0.448986051157836,"median"
"202","Convex Decrease","60%",2009,0.603718293111592,0.354272601780728,0.45379422661233,"median"
"203","Convex Decrease","60%",2010,0.611528771702287,0.359710975651425,0.462345614362836,"median"
"204","Convex Decrease","60%",2011,0.610053030147494,0.354474805660972,0.459201838458399,"median"
"205","Convex Decrease","60%",2012,0.607120016603779,0.351783530283163,0.455913459703923,"median"
"206","Convex Decrease","60%",2013,0.59965697298261,0.344802719424442,0.451498139285045,"median"
"207","Convex Decrease","60%",2014,0.590628066804486,0.339353383592066,0.440303743832944,"median"
"208","Convex Decrease","60%",2015,0.578931712987437,0.335658591912731,0.437223330140592,"median"
"209","Convex Decrease","60%",2016,0.579855977098513,0.332159197081679,0.437365096580748,"median"
"210","Convex Decrease","60%",2017,0.570530823892698,0.322709430449873,0.423538286733914,"median"
"211","Convex Decrease","60%",2018,0.571412896730205,0.324196765160602,0.426400924596812,"median"
"212","Convex Decrease","60%",2019,0.569168839814703,0.322532923629343,0.427505483997739,"median"
"213","Convex Decrease","60%",2020,0.570286413170116,0.31443549409494,0.4261349899643,"median"
"214","Convex Decrease","80%",1950,1,1,1,"median"
"215","Convex Decrease","80%",1951,0.939290356484173,0.860672691944622,0.89841020959239,"median"
"216","Convex Decrease","80%",1952,0.908483211827843,0.765144820013962,0.839916237099405,"median"
"217","Convex Decrease","80%",1953,0.888811152562723,0.731787806675712,0.81089739597303,"median"
"218","Convex Decrease","80%",1954,0.860981110328289,0.698721867418664,0.776436793753061,"median"
"219","Convex Decrease","80%",1955,0.855551184353894,0.693354850657232,0.773335029371584,"median"
"220","Convex Decrease","80%",1956,0.8485797876725,0.685011450136076,0.762215421049616,"median"
"221","Convex Decrease","80%",1957,0.844439620738435,0.676817548225652,0.753055359459592,"median"
"222","Convex Decrease","80%",1958,0.84280399075242,0.675588242265254,0.75727371515701,"median"
"223","Convex Decrease","80%",1959,0.837670448903753,0.670684527928792,0.755666301429331,"median"
"224","Convex Decrease","80%",1960,0.845200826844034,0.670846470731143,0.753243817915079,"median"
