"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"83","Linear Decrease","40%",1961,1.07684676047849,0.908984525409652,0.979888546059925,"median"
"84","Linear Decrease","40%",1962,1.06877492207089,0.903953110437974,0.972593764229204,"median"
"85","Linear Decrease","40%",1963,1.06728262222223,0.891218859430608,0.968366713205439,"median"
"86","Linear Decrease","40%",1964,1.0479937455852,0.873108227198013,0.951609209466466,"median"
"87","Linear Decrease","40%",1965,1.03116906978098,0.85650203371463,0.937985583706624,"median"
"88","Linear Decrease","40%",1966,1.02400488483655,0.847067862585912,0.926995259906713,"median"
"89","Linear Decrease","40%",1967,1.01335491498196,0.833083248882535,0.919652333293655,"median"
"90","Linear Decrease","40%",1968,1.00367118515688,0.82610999973875,0.909472286848799,"median"
"91","Linear Decrease","40%",1969,0.992134609387022,0.810450429485633,0.896171519451423,"median"
"92","Linear Decrease","40%",1970,0.987636851255542,0.802311682019391,0.885994069351062,"median"
"93","Linear Decrease","40%",1971,0.979090715275706,0.792831054649446,0.87627376454624,"median"
"94","Linear Decrease","40%",1972,0.964135617215717,0.778950625434066,0.865084358066568,"median"
"95","Linear Decrease","40%",1973,0.959068717258569,0.774727589653432,0.856503358737354,"median"
"96","Linear Decrease","40%",1974,0.946727263552649,0.765753063590429,0.852953748837394,"median"
"97","Linear Decrease","40%",1975,0.941034768477616,0.754314121114244,0.837817592995501,"median"
"98","Linear Decrease","40%",1976,0.93715846599201,0.743838498077562,0.832843959508582,"median"
"99","Linear Decrease","40%",1977,0.929514082136298,0.735988703763049,0.828134929886642,"median"
"100","Linear Decrease","40%",1978,0.916470388620803,0.72285814790972,0.811065184544864,"median"
"101","Linear Decrease","40%",1979,0.90455854075118,0.71380732746562,0.800393880643193,"median"
"102","Linear Decrease","40%",1980,0.889029221432422,0.703345450139403,0.789473366860179,"median"
"103","Linear Decrease","40%",1981,0.879220756361428,0.693774995692787,0.774964130284106,"median"
"104","Linear Decrease","40%",1982,0.858125682800655,0.674867626340339,0.755284156598333,"median"
"105","Linear Decrease","40%",1983,0.84447103089314,0.662363337480237,0.745353651170229,"median"
"106","Linear Decrease","40%",1984,0.832915612883789,0.651967092063684,0.734473873592001,"median"
"107","Linear Decrease","40%",1985,0.827505275134264,0.64418369530133,0.728207135583049,"median"
"108","Linear Decrease","40%",1986,0.825866746905215,0.639462795493717,0.725354618687898,"median"
"109","Linear Decrease","40%",1987,0.817660665036248,0.633817790625612,0.71889040937364,"median"
"110","Linear Decrease","40%",1988,0.805301525656554,0.62946311865881,0.705375325809399,"median"
"111","Linear Decrease","40%",1989,0.799957015452003,0.623372329288009,0.701194938261452,"median"
"112","Linear Decrease","40%",1990,0.795582761932627,0.611501004924688,0.695160989192705,"median"
"113","Linear Decrease","40%",1991,0.78776896421886,0.606672502222561,0.686929065727272,"median"
"114","Linear Decrease","40%",1992,0.783509438139892,0.601258947155669,0.679710977312631,"median"
"115","Linear Decrease","40%",1993,0.783199131814455,0.592927886793764,0.677171827580579,"median"
"116","Linear Decrease","40%",1994,0.778152831022825,0.586802326404308,0.672525991189665,"median"
"117","Linear Decrease","40%",1995,0.75592146204978,0.57131977971261,0.653018689159991,"median"
"118","Linear Decrease","40%",1996,0.739124224485833,0.556672364760195,0.636265057258672,"median"
"119","Linear Decrease","40%",1997,0.724164090038145,0.5437141768506,0.62366372133702,"median"
"120","Linear Decrease","40%",1998,0.707067239035392,0.533565644291742,0.608758850806803,"median"
"121","Linear Decrease","40%",1999,0.693623810870377,0.523837001019823,0.597570276701502,"median"
"122","Linear Decrease","40%",2000,0.690978201603827,0.515595529195852,0.595410726199262,"median"
"123","Linear Decrease","40%",2001,0.682894209333162,0.508631432508562,0.582530570035099,"median"
"124","Linear Decrease","40%",2002,0.677171150462308,0.504233737326197,0.575978712316834,"median"
"125","Linear Decrease","40%",2003,0.66569290906416,0.500047521638333,0.57290217396898,"median"
"126","Linear Decrease","40%",2004,0.658153703845783,0.491964292740772,0.569207886992545,"median"
"127","Linear Decrease","40%",2005,0.643740015957712,0.475614916068958,0.554824426809893,"median"
"128","Linear Decrease","40%",2006,0.630944542987171,0.465114650621866,0.540739725007449,"median"
"129","Linear Decrease","40%",2007,0.618913120235729,0.456643649823687,0.527312588010882,"median"
"130","Linear Decrease","40%",2008,0.608347518260775,0.446409158109398,0.520226072373994,"median"
"131","Linear Decrease","40%",2009,0.606274929866672,0.444077421519053,0.517627907750081,"median"
"132","Linear Decrease","40%",2010,0.603802689920136,0.441060159637451,0.51270920895308,"median"
"133","Linear Decrease","40%",2011,0.589942864901164,0.431141259498053,0.505188616546618,"median"
"134","Linear Decrease","40%",2012,0.579887043969673,0.423029252888427,0.493060022510292,"median"
"135","Linear Decrease","40%",2013,0.568004374037397,0.405485868612187,0.477325140090521,"median"
"136","Linear Decrease","40%",2014,0.545709688716638,0.386444536030154,0.458768716432926,"median"
"137","Linear Decrease","40%",2015,0.533693039203952,0.378407207978664,0.447977353481313,"median"
"138","Linear Decrease","40%",2016,0.52601614540375,0.371843781924829,0.442116066518495,"median"
"139","Linear Decrease","40%",2017,0.508630075440319,0.355402283177347,0.42604860530187,"median"
"140","Linear Decrease","40%",2018,0.496547861738011,0.349069281564635,0.416625022029041,"median"
"141","Linear Decrease","40%",2019,0.49027649461578,0.343188134309097,0.410477112507868,"median"
"142","Linear Decrease","40%",2020,0.482997012536375,0.337232736944442,0.400476483214594,"median"
"143","Linear Decrease","60%",1950,1,1,1,"median"
"144","Linear Decrease","60%",1951,1.01721524639271,0.898125421881152,0.971527308211126,"median"
"145","Linear Decrease","60%",1952,1.03030911114368,0.867310145898661,0.950815531580649,"median"
"146","Linear Decrease","60%",1953,1.04818101273318,0.861238335251858,0.941885155004007,"median"
"147","Linear Decrease","60%",1954,1.0552618436481,0.848490367299125,0.933505773333879,"median"
"148","Linear Decrease","60%",1955,1.060315612785,0.847496990452406,0.941492094419418,"median"
"149","Linear Decrease","60%",1956,1.06062299057784,0.845575902304012,0.940520557022354,"median"
"150","Linear Decrease","60%",1957,1.06888608675071,0.832974977233619,0.940152923880659,"median"
"151","Linear Decrease","60%",1958,1.08056176807741,0.837236875067957,0.942998991758431,"median"
"152","Linear Decrease","60%",1959,1.10152683344634,0.846540628437631,0.957053945204594,"median"
"153","Linear Decrease","60%",1960,1.11866640480599,0.855491732542866,0.966368717645378,"median"
"154","Linear Decrease","60%",1961,1.12990000247763,0.859851468693838,0.978579589556258,"median"
"155","Linear Decrease","60%",1962,1.12393587970786,0.841833239677988,0.974007926488505,"median"
"156","Linear Decrease","60%",1963,1.11426531552832,0.831085372046523,0.956887413775162,"median"
"157","Linear Decrease","60%",1964,1.08517616549859,0.804815929295489,0.928034451233736,"median"
"158","Linear Decrease","60%",1965,1.07061164174824,0.781117691928393,0.911864170516286,"median"
"159","Linear Decrease","60%",1966,1.05943394472951,0.778801324529508,0.900710366667653,"median"
"160","Linear Decrease","60%",1967,1.04425603388209,0.76860604567744,0.89381327401376,"median"
"161","Linear Decrease","60%",1968,1.04363246844496,0.758663645882266,0.883190055835303,"median"
"162","Linear Decrease","60%",1969,1.02597047300634,0.733272191836108,0.860745289370412,"median"
"163","Linear Decrease","60%",1970,1.03534006915695,0.730991388806198,0.861053346757027,"median"
"164","Linear Decrease","60%",1971,1.02134016620707,0.724508776209533,0.848397827619745,"median"
"165","Linear Decrease","60%",1972,1.01950192919692,0.716214433962563,0.846433822954931,"median"
"166","Linear Decrease","60%",1973,1.00899948565588,0.710004077531889,0.839002468570213,"median"
"167","Linear Decrease","60%",1974,0.99919525437434,0.699341332499246,0.829927673825989,"median"
"168","Linear Decrease","60%",1975,1.00010214295242,0.695375966764244,0.814888482512429,"median"
"169","Linear Decrease","60%",1976,0.988464529179871,0.676262558925999,0.812563863919613,"median"
"170","Linear Decrease","60%",1977,0.982350551581149,0.664691121681581,0.806819899584931,"median"
"171","Linear Decrease","60%",1978,0.970261196144085,0.653033660380641,0.786562148521144,"median"
"172","Linear Decrease","60%",1979,0.956578004939846,0.642720892976681,0.77821195758734,"median"
"173","Linear Decrease","60%",1980,0.940899029282892,0.632484246594574,0.770165005883423,"median"
"174","Linear Decrease","60%",1981,0.925804714868348,0.617010881131502,0.756147995275664,"median"
"175","Linear Decrease","60%",1982,0.906012878001252,0.60161104025997,0.737702284386847,"median"
"176","Linear Decrease","60%",1983,0.890180778882596,0.588998416116215,0.726818797954706,"median"
"177","Linear Decrease","60%",1984,0.877352190756959,0.58364173350541,0.720877218638528,"median"
"178","Linear Decrease","60%",1985,0.872865291704036,0.582600315728566,0.713354696555103,"median"
"179","Linear Decrease","60%",1986,0.878559064908753,0.582516820569299,0.707002025780841,"median"
"180","Linear Decrease","60%",1987,0.864402834486834,0.572353455844531,0.704057980679996,"median"
"181","Linear Decrease","60%",1988,0.848627369419419,0.558836325784123,0.689127550635572,"median"
"182","Linear Decrease","60%",1989,0.837891085877806,0.550723178937559,0.679067315862685,"median"
"183","Linear Decrease","60%",1990,0.833579203754843,0.542073923074785,0.67231088629906,"median"
"184","Linear Decrease","60%",1991,0.830898954857565,0.535874187369575,0.666773549212861,"median"
"185","Linear Decrease","60%",1992,0.81476439611141,0.531778333194953,0.661052221462069,"median"
"186","Linear Decrease","60%",1993,0.820029286050839,0.527419861939491,0.6583132156318,"median"
"187","Linear Decrease","60%",1994,0.834755848789096,0.536229999395937,0.664125435186607,"median"
"188","Linear Decrease","60%",1995,0.819094728421319,0.51929631593069,0.64781516085746,"median"
"189","Linear Decrease","60%",1996,0.791183351626744,0.500525650899222,0.631779928995017,"median"
"190","Linear Decrease","60%",1997,0.768305633776439,0.483680120967035,0.609487012313064,"median"
"191","Linear Decrease","60%",1998,0.751401979083349,0.473960914943672,0.594754365857436,"median"
"192","Linear Decrease","60%",1999,0.742845834064197,0.462513321519155,0.587445737633899,"median"
"193","Linear Decrease","60%",2000,0.735609103329414,0.462851062759659,0.580615246060952,"median"
"194","Linear Decrease","60%",2001,0.731598639743309,0.457633429750244,0.573121260691452,"median"
"195","Linear Decrease","60%",2002,0.721149632370516,0.446009538081979,0.565492540975163,"median"
"196","Linear Decrease","60%",2003,0.714736994417693,0.442489511914328,0.557498427806889,"median"
"197","Linear Decrease","60%",2004,0.696440192888408,0.432572716419752,0.546622621341538,"median"
"198","Linear Decrease","60%",2005,0.679745173025131,0.420126777677057,0.534557497932243,"median"
"199","Linear Decrease","60%",2006,0.666666898936828,0.413759366686427,0.524470066199402,"median"
"200","Linear Decrease","60%",2007,0.652803328503683,0.396762018954751,0.509494727083524,"median"
"201","Linear Decrease","60%",2008,0.639920456421174,0.390944497381,0.49977160821832,"median"
"202","Linear Decrease","60%",2009,0.640335920070764,0.386168275063411,0.497005214066357,"median"
"203","Linear Decrease","60%",2010,0.638399413288746,0.387149357311685,0.50037361924233,"median"
"204","Linear Decrease","60%",2011,0.625803405570309,0.382388917875856,0.494090780065215,"median"
"205","Linear Decrease","60%",2012,0.621895923327424,0.377443276174562,0.48690655195994,"median"
"206","Linear Decrease","60%",2013,0.604639430162379,0.364727661009964,0.471092875090629,"median"
"207","Linear Decrease","60%",2014,0.577985686401002,0.346740890305842,0.44781350994385,"median"
"208","Linear Decrease","60%",2015,0.558320026297515,0.337958377866747,0.433443006712032,"median"
"209","Linear Decrease","60%",2016,0.552306596047127,0.332028666237732,0.429279771078835,"median"
"210","Linear Decrease","60%",2017,0.53250464224337,0.313526386793191,0.409760830627379,"median"
"211","Linear Decrease","60%",2018,0.523486500626924,0.309290835592229,0.402940768777016,"median"
"212","Linear Decrease","60%",2019,0.528094310652038,0.304404416660187,0.39860229772186,"median"
"213","Linear Decrease","60%",2020,0.516790422389416,0.300818732858282,0.391982665739776,"median"
"214","Linear Decrease","80%",1950,1,1,1,"median"
"215","Linear Decrease","80%",1951,1.00136344428401,0.959992094101579,0.98674282739875,"median"
"216","Linear Decrease","80%",1952,1.02154005726875,0.945306869591406,0.982467710036689,"median"
"217","Linear Decrease","80%",1953,1.02492225645481,0.936627665213307,0.978733426391287,"median"
"218","Linear Decrease","80%",1954,1.02677438016279,0.925442577926167,0.972982910492899,"median"
"219","Linear Decrease","80%",1955,1.02368958310713,0.912587974575906,0.970758900221242,"median"
"220","Linear Decrease","80%",1956,1.03120163983013,0.907442615386275,0.963293953672121,"median"
"221","Linear Decrease","80%",1957,1.03537414622133,0.896018909455361,0.96426268880497,"median"
"222","Linear Decrease","80%",1958,1.04131379580914,0.894719286935581,0.968022167774531,"median"
"223","Linear Decrease","80%",1959,1.04826539402585,0.890888358290021,0.961695424489499,"median"
"224","Linear Decrease","80%",1960,1.06515217737618,0.89315700023753,0.963798097588258,"median"
"225","Linear Decrease","80%",1961,1.07061474935842,0.896732042781621,0.963292494863286,"median"
"226","Linear Decrease","80%",1962,1.07298338273101,0.88254856758664,0.954994168681183,"median"
"227","Linear Decrease","80%",1963,1.05109751580931,0.872428177935923,0.948376239800646,"median"
"228","Linear Decrease","80%",1964,1.03534388740056,0.865360751649798,0.938027048719389,"median"
"229","Linear Decrease","80%",1965,1.02529156922678,0.854933835515277,0.928161631395877,"median"
"230","Linear Decrease","80%",1966,1.01153502323038,0.844338852959326,0.91960308080824,"median"
"231","Linear Decrease","80%",1967,1.01563229843871,0.838920793042781,0.912237729002981,"median"
"232","Linear Decrease","80%",1968,0.995768488026762,0.819248530596915,0.90306742271842,"median"
